,Blon_2331,Blon_2332,Blon_2333,Blon_2334,Blon_2335,Blon_2336,Blon_2337,Blon_2338,Blon_2339,Blon_2340,Blon_2341,Blon_2342,Blon_2343,Blon_2344,Blon_2345,Blon_2346,Blon_2347,Blon_2348,Blon_2349,Blon_2350,Blon_2351,Blon_2352,Blon_2353,Blon_2354,Blon_2355,Blon_2356,Blon_2357,Blon_2358,Blon_2359,Blon_2360,Blon_2361
GCF_004334485.1_ASM433448v1.fna,-7.329093721006592,-7.334981863541814,-6.519147281160396,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.373374293980048,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-6.8638033818829545,-25.328436022934504,-7.380879019514117,-7.377133696843955,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_003369995.1_ASM336999v1.fna,-7.329093721006592,-7.334981863541814,-7.212294454940341,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_003466545.1_ASM346654v1.fna,-7.329093721006592,-7.334981863541814,-6.113682175312231,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_003465365.1_ASM346536v1.fna,-7.329093721006592,-7.334981863541814,-7.212294454940341,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_900445755.1_59024_E01.fna,-6.230481442498482,-6.236369585093705,-4.909709374150295,-8.030084063547564,-7.761744961168913,-7.270312871709025,-6.082218905996446,-6.799055853088796,-6.674561383894426,-6.0544393420093705,-25.328436022934504,-25.328436022934504,-25.328436022934504,-5.9870799448076575,-25.328436022934504,-25.328436022934504,-5.988961412899863,-7.077498041719232,-6.8638033818829545,-5.9870799448076575,-5.994584670431726,-5.990839347716563,-3.713572066294308,-5.988961412899863,-6.480044555406653,-6.608000617886087,-7.164720365841857,-7.185387002380416,-6.708084075663069,-6.854354492775022,-7.02108395308914
GCF_001686245.1_ASM168624v1.fna,-7.329093721006592,-7.334981863541814,-25.328436022934504,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_002075935.1_Bbif1897B.fna,-7.329093721006592,-7.334981863541814,-7.212294454940341,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.373374293980048,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.380879019514117,-7.377133696843955,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_009728915.1_ASM972891v1.fna,-25.328436022934504,-25.328436022934504,-6.113682175312231,-25.328436022934504,-7.761744961168913,-7.270312871709025,-6.082218905996446,-6.799055853088796,-6.674561383894426,-7.15305162215748,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_000008945.1_ASM894v1.fna,-7.329093721006592,-7.334981863541814,-6.519147281160396,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_004334615.1_ASM433461v1.fna,-7.329093721006592,-7.334981863541814,-6.519147281160396,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_004919065.1_ASM491906v1.fna,-6.230481442498482,-6.236369585093705,-25.328436022934504,-8.030084063547564,-7.761744961168913,-7.270312871709025,-6.082218905996446,-6.799055853088796,-6.674561383894426,-6.459904447987535,-6.492239828420471,-6.870053402168126,-6.860663661908286,-5.9870799448076575,-6.870053402168126,-6.860663661908286,-5.988961412899863,-7.077498041719232,-6.8638033818829545,-5.9870799448076575,-5.994584670431726,-5.990839347716563,-3.713572066294308,-5.988961412899863,-6.480044555406653,-6.608000617886087,-7.164720365841857,-7.185387002380416,-6.708084075663069,-6.854354492775022,-7.02108395308914
GCF_003475865.1_ASM347586v1.fna,-7.329093721006592,-7.334981863541814,-6.519147281160396,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_004334445.1_ASM433444v1.fna,-7.329093721006592,-7.334981863541814,-25.328436022934504,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_004332735.1_ASM433273v1.fna,-7.329093721006592,-7.334981863541814,-6.519147281160396,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_003463285.1_ASM346328v1.fna,-7.329093721006592,-7.334981863541814,-7.212294454940341,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_003370225.1_ASM337022v1.fna,-6.635946548066646,-6.641834690646869,-7.212294454940341,-6.931471795359453,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_001516925.1_ASM151692v1.fna,-7.329093721006592,-7.334981863541814,-6.519147281160396,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.375255762049754,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_004333365.1_ASM433336v1.fna,-7.329093721006592,-7.334981863541814,-7.212294454940341,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.375255762049754,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_002833215.1_ASM283321v1.fna,-7.329093721006592,-7.334981863541814,-6.519147281160396,-8.030084063547564,-7.761744961168913,-7.270312871709025,-25.328436022934504,-6.799055853088796,-6.674561383894426,-7.15305162215748,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_000410595.1_ASM41059v1.fna,-6.635946548066646,-6.641834690646869,-6.113682175312231,-8.030084063547564,-7.761744961168913,-7.270312871709025,-25.328436022934504,-6.799055853088796,-6.674561383894426,-7.15305162215748,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.375255762049754,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.377133696843955,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_003472605.1_ASM347260v1.fna,-7.329093721006592,-7.334981863541814,-6.113682175312231,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_000825065.1_BIC1401212621a.V1.fna,-6.230481442498482,-6.236369585093705,-4.379081123646477,-8.030084063547564,-7.761744961168913,-7.270312871709025,-6.082218905996446,-6.799055853088796,-6.674561383894426,-6.0544393420093705,-6.492239828420471,-5.7714411199200155,-5.762051379600177,-5.293932766238963,-5.7714411199200155,-5.762051379600177,-5.429345626674441,-7.077498041719232,-6.8638033818829545,-5.427464158579021,-5.434968884215945,-5.2976921691553684,-3.713572066294308,-5.583496306121699,-6.480044555406653,-6.608000617886087,-7.164720365841857,-7.185387002380416,-6.708084075663069,-6.854354492775022,-7.02108395308914
GCF_003094635.1_ASM309463v1.fna,-7.329093721006592,-7.334981863541814,-6.519147281160396,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_003094855.1_ASM309485v1.fna,-7.329093721006592,-7.334981863541814,-6.519147281160396,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_004333875.1_ASM433387v1.fna,-7.329093721006592,-7.334981863541814,-6.113682175312231,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_004333445.1_ASM433344v1.fna,-7.329093721006592,-7.334981863541814,-7.212294454940341,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.375255762049754,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_902381625.1_UHGG_MGYG-HGUT-01292.fna,-6.230481442498482,-6.236369585093705,-5.015069889657455,-8.030084063547564,-7.761744961168913,-7.270312871709025,-6.082218905996446,-6.799055853088796,-6.674561383894426,-6.0544393420093705,-6.492239828420471,-6.17690622642318,-5.762051379600177,-5.427464158579021,-6.17690622642318,-5.762051379600177,-5.583496306121699,-7.077498041719232,-6.8638033818829545,-5.581614838026994,-5.434968884215945,-5.431223561494355,-3.713572066294308,-5.583496306121699,-6.480044555406653,-6.608000617886087,-7.164720365841857,-7.185387002380416,-6.708084075663069,-6.854354492775022,-7.02108395308914
GCF_004334365.1_ASM433436v1.fna,-7.329093721006592,-7.334981863541814,-6.113682175312231,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_002076025.1_Bbif1888B.fna,-6.230481442498482,-6.236369585093705,-25.328436022934504,-8.030084063547564,-7.761744961168913,-7.270312871709025,-6.082218905996446,-6.799055853088796,-6.674561383894426,-6.459904447987535,-6.492239828420471,-6.870053402168126,-6.860663661908286,-5.9870799448076575,-6.870053402168126,-6.860663661908286,-5.988961412899863,-7.077498041719232,-6.8638033818829545,-5.9870799448076575,-5.994584670431726,-5.990839347716563,-4.812184354142417,-5.988961412899863,-7.578656831034762,-6.608000617886087,-7.164720365841857,-7.185387002380416,-6.708084075663069,-6.854354492775022,-7.02108395308914
GCF_900157065.1_PC1_v1.fna,-6.230481442498482,-6.236369585093705,-4.379081123646477,-8.030084063547564,-7.761744961168913,-7.270312871709025,-6.082218905996446,-6.799055853088796,-6.674561383894426,-5.54361371994738,-6.492239828420471,-5.7714411199200155,-6.167516486118341,-5.17614973080383,-5.7714411199200155,-6.167516486118341,-5.295814234334919,-7.077498041719232,-6.8638033818829545,-5.293932766238963,-5.301437491878031,-5.179909133721068,-3.713572066294308,-5.429345626674441,-6.480044555406653,-6.608000617886087,-7.164720365841857,-7.185387002380416,-6.708084075663069,-6.854354492775022,-7.02108395308914
GCF_000478525.1_blongD2957.fna,-7.329093721006592,-7.334981863541814,-7.212294454940341,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_004334075.1_ASM433407v1.fna,-7.329093721006592,-7.334981863541814,-7.212294454940341,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.373374293980048,-25.328436022934504,-25.328436022934504,-7.375255762049754,-25.328436022934504,-25.328436022934504,-25.328436022934504,-7.380879019514117,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
GCF_002833285.1_ASM283328v1.fna,-7.329093721006592,-7.334981863541814,-6.113682175312231,-8.030084063547564,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504,-25.328436022934504
